date, value
1959-07-01,1.964
1959-07-02,1.9710000000000001
1959-07-06,1.97
1959-07-07,1.9710000000000001
1959-07-08,1.964
1959-07-09,1.9550000000000001
1959-07-10,1.956
1959-07-13,1.9610000000000001
1959-07-14,1.9550000000000001
1959-07-15,1.9530000000000001
1959-07-16,1.9510000000000001
1959-07-17,1.944
1959-07-20,1.954
1959-07-21,1.9470000000000001
1959-07-22,1.9450000000000001
1959-07-23,1.9419999999999999
1959-07-24,1.944
1959-07-27,1.9530000000000001
1959-07-28,1.9450000000000001
1959-07-29,1.9450000000000001
1959-07-30,1.95
1959-07-31,1.962
1959-08-03,1.956
1959-08-04,1.9670000000000001
1959-08-05,1.956
1959-08-06,1.9530000000000001
1959-08-07,1.9530000000000001
1959-08-10,1.9550000000000001
1959-08-11,1.96
1959-08-12,1.954
1959-08-13,1.9510000000000001
1959-08-14,1.954
1959-08-17,1.9550000000000001
1959-08-18,1.952
1959-08-19,1.9550000000000001
1959-08-20,1.9530000000000001
1959-08-21,1.9530000000000001
1959-08-24,1.9710000000000001
1959-08-25,1.9670000000000001
1959-08-26,1.97
1959-08-27,1.964
1959-08-28,1.964
1959-08-31,1.972
1959-09-01,1.9770000000000001
1959-09-02,1.9830000000000001
1959-09-03,1.982
1959-09-04,1.9810000000000001
1959-09-08,1.9750000000000001
1959-09-09,1.9670000000000001
1959-09-10,1.966
1959-09-11,1.966
1959-09-14,1.966
1959-09-15,1.9670000000000001
1959-09-16,1.9570000000000001
1959-09-17,1.9570000000000001
1959-09-18,1.9610000000000001
1959-09-21,1.96
1959-09-22,1.9419999999999999
1959-09-23,1.9530000000000001
1959-09-24,1.9530000000000001
1959-09-25,1.946
1959-09-28,1.946
1959-09-29,1.952
1959-09-30,1.964
1959-10-01,1.96
1959-10-02,1.9630000000000001
1959-10-05,1.9570000000000001
1959-10-06,1.966
1959-10-07,1.97
1959-10-08,1.97
1959-10-09,1.966
1959-10-12,1.974
1959-10-13,1.9730000000000001
1959-10-14,1.9670000000000001
1959-10-15,1.9650000000000001
1959-10-16,1.976
1959-10-19,1.9750000000000001
1959-10-20,1.9810000000000001
1959-10-21,2
1959-10-22,2.0030000000000001
1959-10-23,2.0070000000000001
1959-10-26,2.0030000000000001
1959-10-27,2.0030000000000001
1959-10-28,2.0110000000000001
1959-10-29,1.996
1959-10-30,2.0030000000000001
1959-11-02,2.0049999999999999
1959-11-03,2.004
1959-11-04,2
1959-11-05,1.996
1959-11-06,1.9970000000000001
1959-11-09,2.0099999999999998
1959-11-10,2.02
1959-11-11,2.0139999999999998
1959-11-12,2.0150000000000001
1959-11-13,2.0259999999999998
1959-11-16,2.02
1959-11-17,2.0099999999999998
1959-11-18,2.0049999999999999
1959-11-19,1.994
1959-11-20,1.9830000000000001
1959-11-23,1.9770000000000001
1959-11-24,1.9950000000000001
1959-11-25,2.0084
1959-11-27,2.0124
1959-11-30,2.0219999999999998
1959-12-01,2.032
1959-12-02,2.036
1959-12-03,2.0310000000000001
1959-12-04,2.0299999999999998
1959-12-07,2.0259999999999998
1959-12-08,2.0169999999999999
1959-12-09,2.016
1959-12-10,2.016
1959-12-11,2.012
1959-12-14,2.016
1959-12-15,2.024
1959-12-16,2.0230000000000001
1959-12-17,2.0059999999999998
1959-12-18,2.012
1959-12-21,2.0139999999999998
1959-12-22,2.0129999999999999
1959-12-23,2.0249999999999999
1959-12-24,2.0310000000000001
1959-12-28,2.0329999999999999
1959-12-29,2.036
1959-12-30,2.0409999999999999
1959-12-31,2.0419999999999998
1960-01-04,2.0470000000000002
1960-01-05,2.0369999999999999
1960-01-06,2.0369999999999999
1960-01-07,2.0339999999999998
1960-01-08,2.0419999999999998
1960-01-11,2.0449999999999999
1960-01-12,2.0430000000000001
1960-01-13,2.0339999999999998
1960-01-14,2.0230000000000001
1960-01-15,2.0259999999999998
1960-01-18,2.0259999999999998
1960-01-19,2.0209999999999999
1960-01-20,2.016
1960-01-21,2.0219999999999998
1960-01-22,2.0219999999999998
1960-01-25,2.0230000000000001
1960-01-26,2.0310000000000001
1960-01-27,2.0209999999999999
1960-01-28,2.02
1960-01-29,2.0049999999999999
1960-02-01,1.9950000000000001
1960-02-02,1.9910000000000001
1960-02-03,1.9910000000000001
1960-02-04,1.984
1960-02-05,1.986
1960-02-08,1.9850000000000001
1960-02-09,1.99
1960-02-10,1.982
1960-02-11,1.9910000000000001
1960-02-12,2.0009999999999999
1960-02-15,1.9950000000000001
1960-02-16,2.0019999999999998
1960-02-17,1.9970000000000001
1960-02-18,1.9950000000000001
1960-02-19,1.9970000000000001
1960-02-23,1.9950000000000001
1960-02-24,1.9958
1960-02-25,1.984
1960-02-26,1.9845999999999999
1960-02-29,1.996
1960-03-01,2.0009999999999999
1960-03-02,2.0009999999999999
1960-03-03,2.0049999999999999
1960-03-04,2
1960-03-07,2.0099999999999998
1960-03-08,2.0169999999999999
1960-03-09,2.016
1960-03-10,2.0049999999999999
1960-03-11,2.0169999999999999
1960-03-14,2.0339999999999998
1960-03-15,2.0419999999999998
1960-03-16,2.0459999999999998
1960-03-17,2.0419999999999998
1960-03-18,2.0409999999999999
1960-03-21,2.0510000000000002
1960-03-22,2.0550000000000002
1960-03-23,2.0710000000000002
1960-03-24,2.0830000000000002
1960-03-25,2.0760000000000001
1960-03-28,2.0630000000000002
1960-03-29,2.0630000000000002
1960-03-30,2.0739999999999998
1960-03-31,2.0750000000000002
1960-04-01,2.0819999999999999
1960-04-04,2.0800000000000001
1960-04-05,2.077
1960-04-06,2.0830000000000002
1960-04-07,2.0870000000000002
1960-04-08,2.0750000000000002
1960-04-11,2.0630000000000002
1960-04-12,2.0720000000000001
